opsid,zplk_pk_seq,taxa_004,cruise_name,station,event_number,net_number,zoo_aliquot,zooplankton_count,conc_10m2,conc_100m3,vial_number,zoo_stage_000,zoo_stage_013,zoo_stage_020,zoo_stage_021,zoo_stage_022,zoo_stage_023,zoo_stage_024,zoo_stage_028,zoo_stage_029,zoo_stage_030,zoo_stage_050,zoo_stage_051,zoo_stage_054,zoo_stage_999,net_pk_seq,gear,gear_volume_filtered,sample_jar_count,sample_type,flowmeter_calibration_factor,flowmeter_revolutions,flag_region,flag_clogging,net_comment,event_pk_seq,operation,event_date,formated_event_date,latitude,longitude,region,region_nvl,plankton_stratum,groundfish_stratum,surface_temperature,surface_temperature_nvl,tow_profile,tow_protocol,tow_maximum_depth,bottom_depth_max_wire_out,bio_volume_zoo,bio_volume_zoo_1m2,bio_volume_zoo_100m3,bio_volume_large_conc_1m2,bio_volume_large_conc_100m3,total_zoo_count,total_large_zoo_count,total_large_zoo_length,large_zoo_mean_length,taxa_name
2011003HB,528108,148,HB1103,67,671,2,64,9,1667.92,82.98,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Acartia danae
2011003HB,528144,153,HB1103,67,671,2,64,2,370.65,18.44,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Temora stylifera
2011003HB,528102,157,HB1103,67,671,2,64,6,1111.95,55.32,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Clausocalanus arcuicornis
2011003HB,528136,176,HB1103,67,671,2,64,82,15196.65,756.05,1,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Pleuromamma borealis
2011003HB,528125,180,HB1103,67,671,2,64,1,185.32,9.22,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Eucalanus
2011003HB,528135,191,HB1103,67,671,2,64,7,1297.27,64.54,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Oncaea
2011003HB,528112,200,HB1103,67,671,2,64,55,10192.87,507.11,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Chaetognatha
2011003HB,528141,300,HB1103,67,671,2,64,1,185.32,9.22,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Thecosomata
2011003HB,528126,457,HB1103,67,671,2,64,4,741.3,36.88,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Hyperiidea
2011003HB,528127,568,HB1103,67,671,2,64,9,1667.92,82.98,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Lucifer
2011003HB,528118,605,HB1103,67,671,2,64,4,741.3,36.88,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Evadne
2011003HB,528132,611,HB1103,67,671,2,64,2,370.65,18.44,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Penilia avirostris
2011003HB,528109,700,HB1103,67,671,2,64,16,2965.2,147.52,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Appendicularia
2011003HB,528123,1100,HB1103,67,671,2,64,8,1482.6,73.76,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Gastropoda
2011003HB,528137,1800,HB1103,67,671,2,64,11,2038.57,101.42,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Siphonophora
2011003HB,528116,2000,HB1103,67,671,2,64,7,1297.27,64.54,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Euphausiacea
2011003HB,528105,2002,HB1103,67,671,2,64,1,185.32,9.22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Meganyctiphanes norvegica
2011003HB,528106,2019,HB1103,67,671,2,64,2,370.65,18.44,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Nematoscelis megalops
2011003HB,528113,2350,HB1103,67,671,2,64,1,185.32,9.22,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Cnidaria
2011003HB,528140,3400,HB1103,67,671,2,64,3,555.97,27.66,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Thaliacea
2011003HB,528107,3500,HB1103,67,671,2,64,2,370.65,18.44,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Osteichthyes
2011003HB,528129,3600,HB1103,67,671,2,64,12,2223.9,110.64,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Ostracoda
2011003HB,528120,3900,HB1103,67,671,2,64,1,185.32,9.22,4,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Foraminifera
2011003HB,528130,4007,HB1103,67,671,2,64,1,185.32,9.22,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Lucicutia
2011003HB,528145,4019,HB1103,67,671,2,64,1,185.32,9.22,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Undinula vulgaris
2011003HB,528115,4042,HB1103,67,671,2,64,1,185.32,9.22,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Candacia
2011003HB,528122,4045,HB1103,67,671,2,64,8,1482.6,73.76,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Corycaeidae
2011003HB,528138,4057,HB1103,67,671,2,64,58,10748.85,534.77,1,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Pleuromamma
2011003HB,528139,4058,HB1103,67,671,2,64,2,370.65,18.44,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Pontellidae
2011003HB,528111,4061,HB1103,67,671,2,64,3,555.97,27.66,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Aetideidae
2011003HB,528128,4062,HB1103,67,671,2,64,8,1482.6,73.76,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Euchaetidae
2011003HB,528117,4064,HB1103,67,671,2,64,20,3706.5,184.4,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Clausocalanus furcatus
2011003HB,528143,4066,HB1103,67,671,2,64,3,555.97,27.66,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Scolecithricidae
2011003HB,528119,4098,HB1103,67,671,2,64,2,370.65,18.44,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Clausocalanus
2011003HB,528142,4100,HB1103,67,671,2,64,6,1111.95,55.32,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Rhincalanus
2011003HB,528133,4108,HB1103,67,671,2,64,15,2779.87,138.3,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Neocalanus
2011003HB,528114,4129,HB1103,67,671,2,64,9,1667.92,82.98,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Calocalanus
2011003HB,528110,4195,HB1103,67,671,2,64,1,185.32,9.22,3,,,,,,,,,,,,,,,72617,6B3Z,694.132,1,Z,0.3141,7563,1,N,Manual Load Prgm.,70085,BON/CTD,58:00.0,7/10/2011 8:58,37.56,-73.6917,MAB,MAB,54,,25,25,OBL,OT,201,2156,20,5.79,2.88,,,499,,,,Acrocalanus longicornis
2011003HB,528146,103,HB1103,68,681,2,128,3,1792.73,89.19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Centropages typicus
2011003HB,528165,130,HB1103,68,681,2,128,9,5378.18,267.57,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Cyclopoida
2011003HB,528170,131,HB1103,68,681,2,128,1,597.58,29.73,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Harpacticoida
2011003HB,528148,135,HB1103,68,681,2,128,2,1195.15,59.46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Paracalanus parvus
2011003HB,528178,138,HB1103,68,681,2,128,62,37049.66,1843.27,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Oithona
2011003HB,528154,142,HB1103,68,681,2,128,3,1792.73,89.19,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Calanoida
2011003HB,528147,143,HB1103,68,681,2,128,14,8366.05,416.22,1,7,0,0,0,0,0,5,0,0,0,0,0,0,2,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Nannocalanus minor
2011003HB,528150,148,HB1103,68,681,2,128,13,7768.48,386.49,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Acartia danae
2011003HB,528189,153,HB1103,68,681,2,128,23,13744.23,683.79,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Temora stylifera
2011003HB,528166,180,HB1103,68,681,2,128,36,21512.7,1070.28,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Eucalanus
2011003HB,528179,191,HB1103,68,681,2,128,22,13146.65,654.06,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Oncaea
2011003HB,528181,218,HB1103,68,681,2,128,31,18524.83,921.63,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Sagitta
2011003HB,528167,457,HB1103,68,681,2,128,6,3585.45,178.38,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Hyperiidea
2011003HB,528168,568,HB1103,68,681,2,128,2,1195.15,59.46,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Lucifer
2011003HB,528175,611,HB1103,68,681,2,128,50,29878.76,1486.51,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Penilia avirostris
2011003HB,528151,700,HB1103,68,681,2,128,52,31073.91,1545.97,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Appendicularia
2011003HB,528162,895,HB1103,68,681,2,128,1,597.58,29.73,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Gammaridea
2011003HB,528153,1000,HB1103,68,681,2,128,1,597.58,29.73,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Brachyura
2011003HB,528164,1100,HB1103,68,681,2,128,1,597.58,29.73,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Gastropoda
2011003HB,528157,1500,HB1103,68,681,2,128,3,1792.73,89.19,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Echinoderemata
2011003HB,528182,1800,HB1103,68,681,2,128,10,5975.75,297.3,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Siphonophora
2011003HB,528159,2000,HB1103,68,681,2,128,15,8963.63,445.95,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Euphausiacea
2011003HB,528155,2350,HB1103,68,681,2,128,20,11951.5,594.6,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Cnidaria
2011003HB,528177,2500,HB1103,68,681,2,128,3,1792.73,89.19,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Polychaeta
2011003HB,528174,3209,HB1103,68,681,2,128,2,1195.15,59.46,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Paguridea
2011003HB,528185,3400,HB1103,68,681,2,128,11,6573.33,327.03,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Thaliacea
2011003HB,528149,3500,HB1103,68,681,2,128,13,7768.48,386.49,2,0,0,0,0,0,0,0,0,0,0,11,2,0,0,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Osteichthyes
2011003HB,528172,3600,HB1103,68,681,2,128,13,7768.48,386.49,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Ostracoda
2011003HB,528161,3900,HB1103,68,681,2,128,2,1195.15,59.46,2,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Foraminifera
2011003HB,528173,4007,HB1103,68,681,2,128,2,1195.15,59.46,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Lucicutia
2011003HB,528186,4013,HB1103,68,681,2,128,8,4780.6,237.84,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Pseudocalanidae
2011003HB,528191,4019,HB1103,68,681,2,128,10,5975.75,297.3,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Undinula vulgaris
2011003HB,528171,4030,HB1103,68,681,2,128,1,597.58,29.73,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Heterorhabdidae
2011003HB,528163,4045,HB1103,68,681,2,128,16,9561.2,475.68,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Corycaeidae
2011003HB,528183,4057,HB1103,68,681,2,128,1,597.58,29.73,1,,,,,,,,,,,,,,,72618,6B3Z,430.54,1,Z,0.3141,4691,1,N,Manual Load Prgm.,70087,BON/CTD,41:00.0,7/10/2011 15:41,37.2583,-73.1767,MAB,MAB,54,,25,25,OBL,OT,201,3000,20,9.34,4.65,,,510,,,,Pleuromamma
